"Orden de Satélite","Num OS","Estado","Satélite Procesos","Valor Unitario","Cantidad","Producto","SubTotal","Orden de Produccion","Proveedor","Orden Satélite PDF","Fecha Entrega a Satélite","Fecha Promesa a Molt","Ficha Técnica Producto","Orden de Producción Det","Creado por","Cliente","Id.","Costeo","Costeos Detalles"
"OS-0020482-6441-3-CAMISA MANGA CORTA",20482,"En Proceso","Bordado",1600.0,8,"CAMISA MANGA CORTA",12800.0,"OP-Molt Panamá (PA) 0006441","CARLOS ANDRES PEREZ CELIS","","15/01/2026","19/01/2026","102199 FT. CAMISA MANGA CORTA NEGRO GRIS CUELLO NERÚ LOGO DECAPOLIS HOTEL MEGAPOLIS HOMBRE.pdf","6441-3-CAMISA MANGA CORTA","Cristian Esguerra","Molt Panamá (PA)","77400969","COS-0012173 (Costeo)",""
"OS-0020481-6441-2-CAMISA MANGA CORTA",20481,"En Proceso","Bordado",1600.0,3,"CAMISA MANGA CORTA",4800.0,"OP-Molt Panamá (PA) 0006441","CARLOS ANDRES PEREZ CELIS","","15/01/2026","19/01/2026","202215 FT. BLUSA MANGA CORTA NEGRO GRIS CUELLO NERÚ LOGO DECAPOLIS HOLTEL MEGAPOLIS DAMA.pdf","6441-2-CAMISA MANGA CORTA","Cristian Esguerra","Molt Panamá (PA)","77400269","COS-0012173 (Costeo)",""
"OS-0020480-6441-1-CAMISA MANGA CORTA",20480,"Finalizado","Bordado",1600.0,5,"CAMISA MANGA CORTA",8000.0,"OP-Molt Panamá (PA) 0006441","SEIIBA  SAS","","18/12/2025","22/12/2025","102197 FT. CAMISA MANGA CORTA NEGRO GRIS CUELLO NERÚ LOGO WORLD MEGAPOLIS HOMBRE.pdf","6441-1-CAMISA MANGA CORTA","Cristian Esguerra","Molt Panamá (PA)","77399434","COS-0012173 (Costeo)",""
"OS-0020479-6391-1-CHAQUETA MICHELIN",20479,"En Proceso","Bordado",3600.0,130,"CHAQUETA MICHELIN",468000.0,"OP-PARKING INTERNATIONAL S A S 0006391","SEIIBA  SAS","","18/12/2025","22/12/2025","106024 FT. CHAQUETA VERDE HOMBRE PARKING.pdf","6391-1-CHAQUETA MICHELIN","Cristian Esguerra","PARKING INTERNATIONAL S A S","77398469","COS-0012039 (Costeo)",""
"OS-0020478-6466-1-POLO MANGA LARGA",20478,"En Proceso","Confección",5000.0,2,"POLO MANGA LARGA",10000.0,"OP-AECSA 0006466","MOLT","","17/12/2025","18/12/2025","","6466-1-POLO MANGA LARGA","Cristian Esguerra","AECSA","77361413","COS-0012227 (Costeo)",""
"OS-0020477-6329-7-BATA CHEF",20477,"En Proceso","Bordado",3400.0,100,"BATA CHEF",340000.0,"OP-NUTRESA 0006329","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","18/12/2025","22/12/2025","207035 FT. BATA CHEF MANGA CORTA EMBONE AZUL JEFE COCINA AUXILIAR CORRAL GOURMET GRUPO ACO DAMA (1).pdf","6329-7-BATA CHEF","Cristian Esguerra","NUTRESA","77360754","COS-0011897 (Costeo)",""
"OS-0020476-6430-1-Camibuzo",20476,"En Proceso","Confección",5000.0,270,"Camibuzo",1350000.0,"OP-TALMA COLOMBIA 0006430","MOLT","","18/12/2025","19/12/2025","103113 FT. POLO MANGA LARGA VERDE NEON TALMA HOMBRE (3).pdf","6430-1-Camibuzo","Carolina Gonzalez","TALMA COLOMBIA","77360597","COS-0012151 (Costeo)",""
"OS-0020475-6308-14-Camibuso Polo Manga Larga",20475,"En Proceso","Bordado",1200.0,49,"Camibuso Polo Manga Larga",58800.0,"OP-AECSA 0006308","SEIIBA  SAS","","18/12/2025","22/12/2025","203210 FT. POLO AMARILLO MANGA LARGA AECSA DAMA.pdf","6308-14-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","77359666","COS-0011567 (Costeo)",""
"OS-0020474-6308-9-Camibuso Polo Manga Larga",20474,"En Proceso","Bordado",1200.0,45,"Camibuso Polo Manga Larga",54000.0,"OP-AECSA 0006308","SEIIBA  SAS","","18/12/2025","22/12/2025","103273 FT. POLO AMARILLO MANGA LARGA AECSA HOMBRE.pdf","6308-9-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","77359592","COS-0011567 (Costeo)",""
"OS-0020473-6456-3-uniforme dos  piezas",20473,"En Proceso","Bordado",3800.0,15,"uniforme  dos piezas uniforme dos  piezas",57000.0,"OP-Droguería Gloria 0006456","SEIIBA  SAS","","18/12/2025","22/12/2025","212055 FT. UNIFORME UNIFORME AZUL REY DROGUERIAS GLORA DAMA.pdf","6456-3-uniforme dos  piezas","Cristian Esguerra","Droguería Gloria","77359033","COS-0012209 (Costeo)",""
"OS-0020472-6456-1-uniforme dos  piezas",20472,"En Proceso","Bordado",3800.0,10,"uniforme  dos piezas uniforme dos  piezas",38000.0,"OP-Droguería Gloria 0006456","SEIIBA  SAS","","18/12/2025","22/12/2025","112033 FT. UNIFORME CLINICOS AZUL REY DROGUERIAS GLORIA HOMBRE.pdf","6456-1-uniforme dos  piezas","Cristian Esguerra","Droguería Gloria","77358991","COS-0012209 (Costeo)",""
"OS-0020471-6404-4-DELANTAL TIPO PETO",20471,"En Proceso","Confección",2500.0,175,"DELANTAL TIPO PETO",437500.0,"OP-NUTRESA 0006404","LAURA DANIELA LOZANO BAUTISTA","","29/12/2025","05/01/2026","109033 FT. DELANTAL LARGO CAQUI CORRAL TRADICIONAL GRUPO ACO UNISEX (1).pdf","6404-4-DELANTAL TIPO PETO","Cristian Esguerra","NUTRESA","77358136","COS-0012086 (Costeo)",""
"OS-0020470-6471-1-PANTALÓN CARGO",20470,"En Proceso","Confección",9000.0,160,"PANTALÓN CARGO",1440000.0,"OP-TALMA COLOMBIA 0006471","JOSE URIEL RUIZ BUSTOS","","18/12/2025","29/12/2025","108052 FT. PANTALÓN CARGO OVEROL AZUL OSCURO TALMA HOMBRE.pdf","6471-1-PANTALÓN CARGO","Cristian Esguerra","TALMA COLOMBIA","77355992","COS-0012229 (Costeo)",""
"OS-0020469-6471-1-PANTALÓN CARGO",20469,"Finalizado","Estampado",900.0,160,"PANTALÓN CARGO",144000.0,"OP-TALMA COLOMBIA 0006471","SEIIO","","18/12/2025","22/12/2025","108052 FT. PANTALÓN CARGO OVEROL AZUL OSCURO TALMA HOMBRE.pdf","6471-1-PANTALÓN CARGO","Cristian Esguerra","TALMA COLOMBIA","77355731","COS-0012229 (Costeo)",""
"OS-0020468-6404-4-DELANTAL TIPO PETO",20468,"En Proceso","Confección",2500.0,200,"DELANTAL TIPO PETO",500000.0,"OP-NUTRESA 0006404","MC COMPANY SAS - EDWIN TORRES","","18/12/2025","29/12/2025","109033 FT. DELANTAL LARGO CAQUI CORRAL TRADICIONAL GRUPO ACO UNISEX (1).pdf","6404-4-DELANTAL TIPO PETO","Cristian Esguerra","NUTRESA","77353471","COS-0012086 (Costeo)",""
"OS-0020467-6439-12-Chaqueta Cuarto Frío",20467,"Finalizado","Bordado",1400.0,2,"Chaqueta Cuarto Frío",2800.0,"OP-NUTRESA 0006439","SEIIBA  SAS","","18/12/2025","22/12/2025","106156 FT. CHAQUETA CUARTO FRÍO PRE CAVA BLANCO ACO NUTRESA UNISEX.pdf","6439-12-Chaqueta Cuarto Frío","Cristian Esguerra","NUTRESA","77349618","COS-0012168 (Costeo)",""
"OS-0020466-6439-11-Chaqueta Cuarto Frío",20466,"Finalizado","Bordado",1400.0,2,"Chaqueta Cuarto Frío",2800.0,"OP-NUTRESA 0006439","SEIIBA  SAS","","18/12/2025","22/12/2025","106154 FT. CHAQUETA CUARTO FRÍO PRE CAVA BLANCO VERDE ACO NUTRESA UNISEX.pdf","6439-11-Chaqueta Cuarto Frío","Cristian Esguerra","NUTRESA","77349569","COS-0012168 (Costeo)",""
"OS-0020465-6439-4-Chaqueta Cuarto Frío",20465,"Finalizado","Bordado",1400.0,2,"Chaqueta Cuarto Frío",2800.0,"OP-NUTRESA 0006439","SEIIBA  SAS","","18/12/2025","22/12/2025","106155 FT. CHAQUETA CUARTO FRÍO PRE CAVA BLANCO ROJO ACO NUTRESA UNISEX.pdf","6439-4-Chaqueta Cuarto Frío","Cristian Esguerra","NUTRESA","77349042","COS-0012168 (Costeo)",""
"OS-0020464-6404-2-Gorra seis cascos",20464,"En Proceso","Corte y Confeccion",6200.0,800,"Gorra seis cascos",4960000.0,"OP-NUTRESA 0006404","AMERICANA DE CONFECCIONES Y SERVICIOS SAS","","17/12/2025","13/01/2026","310070 FT. GORRA VINOTINTO OPERARIO CORRAL TRADICIONAL GRUPO ACO UNISEX.pdf","6404-2-Gorra seis cascos","Cristian Esguerra","NUTRESA","77347230","COS-0012086 (Costeo)",""
"OS-0020463-6446-7-pantalón  overol",20463,"En Proceso","Confección",13000.0,2,"pantalón  overol",26000.0,"OP-FLET X 0006446","SANDRA GARCIA","","18/12/2025","29/12/2025","111031 FT. PANTALÓN OVEROL AZUL OSCURO DRIL SANSON BRIGADISTA TRANSER HOMBRE.pdf","6446-7-pantalón  overol","Cristian Esguerra","FLET X","77342839","COS-0012181 (Costeo)",""
"OS-0020462-6446-5-pantalón  overol",20462,"En Proceso","Confección",13000.0,2,"pantalón  overol",26000.0,"OP-FLET X 0006446","SANDRA GARCIA","","18/12/2025","29/12/2025","111030 FT. PANTALÓN OVEROL AZUL OSCURO DRIL SANSON TRANSER HOMBRE.pdf","6446-5-pantalón  overol","Cristian Esguerra","FLET X","77342705","COS-0012181 (Costeo)",""
"OS-0020461-6446-6-camisa  overol",20461,"En Proceso","Confección",10000.0,2,"camisa  overol",20000.0,"OP-FLET X 0006446","SANDRA GARCIA","","18/12/2025","29/12/2025","111031 FT. CAMISA OVEROL AZUL OSCURO DRIL SANSON BRIGADISTA TRANSER HOMBRE.pdf","6446-6-camisa  overol","Cristian Esguerra","FLET X","77342261","COS-0012181 (Costeo)",""
"OS-0020460-6446-4-camisa  overol",20460,"En Proceso","Confección",10000.0,2,"camisa  overol",20000.0,"OP-FLET X 0006446","SANDRA GARCIA","","18/12/2025","29/12/2025","111030 FT. CAMISA OVEROL AZUL OSCURO DRIL SANSON TRANSER HOMBRE.pdf","6446-4-camisa  overol","Cristian Esguerra","FLET X","77342193","COS-0012181 (Costeo)",""
"OS-0020459-6405-2-POLO MANGA LARGA",20459,"En Proceso","Bordado",1200.0,58,"POLO MANGA LARGA",69600.0,"OP-AECSA 0006405","SEIIBA  SAS","","17/12/2025","18/12/2025","203211 FT. POLO NEGRO MANGA LARGA AECSA DAMA.pdf","6405-2-POLO MANGA LARGA","Cristian Esguerra","AECSA","77340455","COS-0012087 (Costeo)",""
"OS-0020458-6456-4-uniforme dos  piezas",20458,"En Proceso","Bordado",3800.0,15,"uniforme  dos piezas uniforme dos  piezas",57000.0,"OP-Droguería Gloria 0006456","SEIIBA  SAS","","17/12/2025","19/12/2025","212054 FT. UNIFORME UNIFORME AZUL OSCURO DROGUERIAS GLORA DAMA.pdf","6456-4-uniforme dos  piezas","Cristian Esguerra","Droguería Gloria","77339645","COS-0012209 (Costeo)",""
"OS-0020457-6456-2-uniforme dos  piezas",20457,"En Proceso","Bordado",3800.0,10,"uniforme  dos piezas uniforme dos  piezas",38000.0,"OP-Droguería Gloria 0006456","SEIIBA  SAS","","17/12/2025","19/12/2025","112032 FT. UNIFORME CLINICOS AZUL OSCURO DROGUERIAS GLORIA HOMBRE.pdf","6456-2-uniforme dos  piezas","Cristian Esguerra","Droguería Gloria","77338856","COS-0012209 (Costeo)",""
"OS-0020456-6462-1-Gorro Antifluido",20456,"En Proceso","Estampado",2000.0,400,"Gorro Antifluido",800000.0,"OP-Aceros Arequipa 0006462","SEIIO","","17/12/2025","22/12/2025","310055 FT_ GORRA AZUL REY ACEROS AREQUIPA.pdf","6462-1-Gorro Antifluido","Cristian Esguerra","Aceros Arequipa","77336952","COS-0012220 (Costeo)",""
"OS-0020455-6405-1-POLO MANGA LARGA",20455,"En Proceso","Bordado",1200.0,4,"POLO MANGA LARGA",4800.0,"OP-AECSA 0006405","SEIIBA  SAS","","23/12/2025","26/12/2025","103274 FT. POLO NEGRO MANGA LARGA AECSA HOMBRE.pdf","6405-1-POLO MANGA LARGA","Cristian Esguerra","AECSA","77293885","COS-0012087 (Costeo)",""
"OS-0020454-6405-1-POLO MANGA LARGA",20454,"En Proceso","Bordado",1200.0,38,"POLO MANGA LARGA",45600.0,"OP-AECSA 0006405","SEIIBA  SAS","","17/12/2025","19/12/2025","103274 FT. POLO NEGRO MANGA LARGA AECSA HOMBRE.pdf","6405-1-POLO MANGA LARGA","Cristian Esguerra","AECSA","77293795","COS-0012087 (Costeo)",""
"OS-0020453-6421-1-CAMISA MANGA LARGA",20453,"En Proceso","Confección",13000.0,101,"CAMISA MANGA LARGA",1313000.0,"OP-Grupo A 0006421","JUAN SEBASTIAN PEREZ AYALA","","17/12/2025","22/12/2025","Captura de pantalla 2025-11-21 085413.png","6421-1-CAMISA MANGA LARGA","Cristian Esguerra","Grupo A","77291574","COS-0012129 (Costeo)",""
"OS-0020452-6452-1-Chaqueta Sport",20452,"En Proceso","Estampado",2500.0,11,"Chaqueta Sport",27500.0,"OP-INCHCAPE COLOMBIA 0006452","SEIIO","","17/12/2025","19/12/2025","106211 FT. CHAQUETA CAPOTA CUELLO ALTO NEGRO INCHCAPE HOMBRE.pdf","6452-1-Chaqueta Sport","Cristian Esguerra","INCHCAPE COLOMBIA","77290827","COS-0012143 (Costeo)",""
"OS-0020451-6430-1-Camibuzo",20451,"En Proceso","Confección",5000.0,617,"Camibuzo",3085000.0,"OP-TALMA COLOMBIA 0006430","MOLT","","17/12/2025","18/12/2025","103113 FT. POLO MANGA LARGA VERDE NEON TALMA HOMBRE (3).pdf","6430-1-Camibuzo","Cristian Esguerra","TALMA COLOMBIA","77283275","COS-0012151 (Costeo)",""
"OS-0020450-6348-10-DELANTAL CLASICO",20450,"Creado","Confección",4000.0,158,"DELANTAL CLASICO",632000.0,"OP-NUTRESA 0006348","CASAVI","","16/12/2025","29/12/2025","109037 FT. DELANTAL LARGO PAPA JOHNS UNISEX.pdf","6348-10-DELANTAL CLASICO","Cristian Esguerra","NUTRESA","77283154","COS-0011902 (Costeo)",""
"OS-0020449-6421-5-CAMISA MANGA LARGA",20449,"En Proceso","Confección",13000.0,4,"CAMISA MANGA LARGA",52000.0,"OP-Grupo A 0006421","EMILCE SOLER MARTINEZ","","17/12/2025","22/12/2025","Captura de pantalla 2025-11-21 085812.png","6421-5-CAMISA MANGA LARGA","Cristian Esguerra","Grupo A","77282834","COS-0012129 (Costeo)",""
"OS-0020448-6421-4-CAMISA MANGA LARGA",20448,"En Proceso","Confección",13000.0,26,"CAMISA MANGA LARGA",338000.0,"OP-Grupo A 0006421","EMILCE SOLER MARTINEZ","","17/12/2025","22/12/2025","Captura de pantalla 2025-11-21 085720.png","6421-4-CAMISA MANGA LARGA","Cristian Esguerra","Grupo A","77282720","COS-0012129 (Costeo)",""
"OS-0020447-6421-3-CAMISA MANGA LARGA",20447,"En Proceso","Confección",13000.0,11,"CAMISA MANGA LARGA",143000.0,"OP-Grupo A 0006421","EMILCE SOLER MARTINEZ","","17/12/2025","22/12/2025","Captura de pantalla 2025-11-21 085540.png","6421-3-CAMISA MANGA LARGA","Cristian Esguerra","Grupo A","77282707","COS-0012129 (Costeo)",""
"OS-0020446-6421-2-CAMISA MANGA LARGA",20446,"En Proceso","Confección",13000.0,8,"CAMISA MANGA LARGA",104000.0,"OP-Grupo A 0006421","EMILCE SOLER MARTINEZ","","17/12/2025","22/12/2025","Captura de pantalla 2025-11-21 084945.png","6421-2-CAMISA MANGA LARGA","Cristian Esguerra","Grupo A","77282696","COS-0012129 (Costeo)",""
"OS-0020444-6430-1-Camibuzo",20444,"En Proceso","Confección",5000.0,101,"Camibuzo",505000.0,"OP-TALMA COLOMBIA 0006430","MOLT","","16/12/2025","17/12/2025","103113 FT. POLO MANGA LARGA VERDE NEON TALMA HOMBRE (3).pdf","6430-1-Camibuzo","Cristian Esguerra","TALMA COLOMBIA","77275329","COS-0012151 (Costeo)",""
"OS-0020443-6430-1-Camibuzo",20443,"En Proceso","Confección",5000.0,299,"Camibuzo",1495000.0,"OP-TALMA COLOMBIA 0006430","MOLT","","16/12/2025","17/12/2025","103113 FT. POLO MANGA LARGA VERDE NEON TALMA HOMBRE (3).pdf","6430-1-Camibuzo","Cristian Esguerra","TALMA COLOMBIA","77273662","COS-0012151 (Costeo)",""
"OS-0020442-6364-6-pantalón  overol",20442,"En Proceso","Bordado",2000.0,2,"pantalón  overol",4000.0,"OP-FLET X 0006364","SEIIBA  SAS","","16/12/2025","19/12/2025","108141 FT. PANTALÓN OVEROL AZUL OSCURO TRANSER.pdf","6364-6-pantalón  overol","Cristian Esguerra","FLET X","77231222","COS-0011920 (Costeo)",""
"OS-0020441-6308-17-Camibuso Polo Manga Larga",20441,"En Proceso","Confección",5000.0,320,"Camibuso Polo Manga Larga",1600000.0,"OP-AECSA 0006308","COMERCIALIZADORA Y DISTRIBUIDORA HEAR SAS","","18/12/2025","26/12/2025","103246 FT. POLO VERDE MANZANA MANGA LARGA AECSA HOMBRE.pdf","6308-17-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","77229618","COS-0011567 (Costeo)",""
"OS-0020440-6308-6-Camibuso Polo Manga Larga",20440,"En Proceso","Confección",5000.0,430,"Camibuso Polo Manga Larga",2150000.0,"OP-AECSA 0006308","COMERCIALIZADORA Y DISTRIBUIDORA HEAR SAS","","17/12/2025","26/12/2025","203190 FT. POLO VERDE MANZANA MANGA LARGA AECSA DAMA.pdf","6308-6-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","77229569","COS-0011567 (Costeo)",""
"OS-0020439-6446-1-POLO MANGA LARGA",20439,"Finalizado","Bordado",4000.0,10,"POLO MANGA LARGA",40000.0,"OP-FLET X 0006446","SEIIBA  SAS","","16/12/2025","19/12/2025","203212 FT. POLO MANGA LARGA AZUL OSCURO TRANSER DAMA.pdf","6446-1-POLO MANGA LARGA","Cristian Esguerra","FLET X","77228870","COS-0012181 (Costeo)",""
"OS-0020438-6446-10-camisa  overol",20438,"En Proceso","Bordado",6600.0,7,"camisa  overol",46200.0,"OP-FLET X 0006446","SEIIBA  SAS","","16/12/2025","19/12/2025","111033 FT. CAMISA OVEROL AZUL OSCURO DRIL ORION BRIGADISTA TRANSER HOMBRE.pdf","6446-10-camisa  overol","Cristian Esguerra","FLET X","77228052","COS-0012181 (Costeo)",""
"OS-0020437-6446-8-camisa  overol",20437,"Finalizado","Bordado|Bordado",2000.0,43,"camisa  overol",168000.0,"OP-FLET X 0006446","SEIIBA  SAS","","16/12/2025","19/12/2025","111032 FT. CAMISA OVEROL AZUL OSCURO DRIL ORION TRANSER HOMBRE.pdf","6446-8-camisa  overol","Cristian Esguerra","FLET X","77227274","COS-0012181 (Costeo)",""
"OS-0020436-6446-6-camisa  overol",20436,"Finalizado","Bordado",6600.0,2,"camisa  overol",13200.0,"OP-FLET X 0006446","SEIIBA  SAS","","16/12/2025","19/12/2025","111031 FT. CAMISA OVEROL AZUL OSCURO DRIL SANSON BRIGADISTA TRANSER HOMBRE.pdf","6446-6-camisa  overol","Cristian Esguerra","FLET X","77223726","COS-0012181 (Costeo)",""
"OS-0020435-6446-4-camisa  overol",20435,"Finalizado","Bordado",4000.0,2,"camisa  overol",8000.0,"OP-FLET X 0006446","SEIIBA  SAS","","16/12/2025","19/12/2025","111030 FT. CAMISA OVEROL AZUL OSCURO DRIL SANSON TRANSER HOMBRE.pdf","6446-4-camisa  overol","Cristian Esguerra","FLET X","77223208","COS-0012181 (Costeo)",""
"OS-0020434-6441-5-Pantalón dotación",20434,"En Proceso","Confección",8500.0,5,"Pantalón dotación",42500.0,"OP-Molt Panamá (PA) 0006441","SANDRA GARCIA","","16/12/2025","22/12/2025","108136 FT. PANTALÓN RESORTADO NEGRO MEGAPOLIS HOMBRE.pdf","6441-5-Pantalón dotación","Cristian Esguerra","Molt Panamá (PA)","77221722","COS-0012173 (Costeo)",""
"OS-0020433-6441-4-Pantalón dotación",20433,"En Proceso","Confección",8500.0,7,"Pantalón dotación",59500.0,"OP-Molt Panamá (PA) 0006441","SANDRA GARCIA","","15/12/2025","22/12/2025","208137 FT. PANTALÓN RESORTADO NEGRO MEGAPOLIS DAMA.pdf","6441-4-Pantalón dotación","Cristian Esguerra","Molt Panamá (PA)","77221645","COS-0012173 (Costeo)",""
"OS-0020432-6371-1-CHALECO REFLECTIVO",20432,"En Proceso","Confección",8000.0,48,"CHALECO REFLECTIVO",384000.0,"OP-TALMA COLOMBIA 0006371","LUZMILA REYES ROJAS","","16/12/2025","22/12/2025","105023 FT. CHALECO NARANJA PARQUEADOR TALMA EXBOGOTÁ HOMBRE (2).pdf","6371-1-CHALECO REFLECTIVO","Cristian Esguerra","TALMA COLOMBIA","77220818","COS-0011981 (Costeo)",""
"OS-0020431-6404-4-DELANTAL TIPO PETO",20431,"En Proceso","Confección",2500.0,200,"DELANTAL TIPO PETO",500000.0,"OP-NUTRESA 0006404","CLAUDIA PATRICIA MORENO BENITEZ","","18/12/2025","29/12/2025","109033 FT. DELANTAL LARGO CAQUI CORRAL TRADICIONAL GRUPO ACO UNISEX (1).pdf","6404-4-DELANTAL TIPO PETO","Cristian Esguerra","NUTRESA","77220184","COS-0012086 (Costeo)",""
"OS-0020430-6404-4-DELANTAL TIPO PETO",20430,"En Proceso","Confección",2500.0,200,"DELANTAL TIPO PETO",500000.0,"OP-NUTRESA 0006404","MARIA PAULINA RUIZ MARTINEZ","","15/12/2025","16/12/2025","109033 FT. DELANTAL LARGO CAQUI CORRAL TRADICIONAL GRUPO ACO UNISEX (1).pdf","6404-4-DELANTAL TIPO PETO","Cristian Esguerra","NUTRESA","77220158","COS-0012086 (Costeo)",""
"OS-0020429-6404-4-DELANTAL TIPO PETO",20429,"En Proceso","Confección",2500.0,200,"DELANTAL TIPO PETO",500000.0,"OP-NUTRESA 0006404","LAURA DANIELA LOZANO BAUTISTA","","16/12/2025","29/12/2025","109033 FT. DELANTAL LARGO CAQUI CORRAL TRADICIONAL GRUPO ACO UNISEX (1).pdf","6404-4-DELANTAL TIPO PETO","Cristian Esguerra","NUTRESA","77220112","COS-0012086 (Costeo)",""
"OS-0020428-6439-9-Pantalón dotación",20428,"Finalizado","Bordado|Bordado",700.0,24,"Pantalón dotación",50400.0,"OP-NUTRESA 0006439","SEIIBA  SAS","","16/12/2025","18/12/2025","108086 FT. PANTALÓN DRIL BLANCO RESORTADO OPERARIO ACO HOMBRE.pdf","6439-9-Pantalón dotación","Cristian Esguerra","NUTRESA","77217701","COS-0012168 (Costeo)",""
"OS-0020427-6439-1-Bata quirúrgica",20427,"Finalizado","Bordado|Bordado",1400.0,6,"Bata quirúrgica",12600.0,"OP-NUTRESA 0006439","SEIIBA  SAS","","16/12/2025","18/12/2025","107039 FT. BATA BLANCO ANTIFLUIDO HORNEADOS QCC ACO UNISEX.pdf","6439-1-Bata quirúrgica","Cristian Esguerra","NUTRESA","77217645","COS-0012168 (Costeo)",""
"OS-0020426-6467-1-Bordado",20426,"En Proceso","Bordado",3400.0,132,"Bordado",448800.0,"OP-NUTRESA 0006467","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","16/12/2025","19/12/2025","FT. BORDADO CAMISAS BURGER BAR LOGO CORRAL GOURMET 12 DIC 2025.pdf","6467-1-Bordado","Cristian Esguerra","NUTRESA","77214051","COS-0012185 (Costeo)",""
"OS-0020425-6335-4-Pantalón dotación",20425,"Creado","Prelavado",3200.0,120,"Pantalón dotación",384000.0,"OP-CREDIMINUTO 0006335","SETATIS SAS","","15/12/2025","16/12/2025","FT. JEAN AZUL OSCURO CAV Y TIENDA CLARO DAMA.pdf","6335-4-Pantalón dotación","Cristian Esguerra","CREDIMINUTO","77213537","COS-0011912 (Costeo)",""
"OS-0020424-6334-8-Pantalón dotación",20424,"Creado","Prelavado",3200.0,200,"Pantalón dotación",640000.0,"OP-CLARO COLOMBIA 0006334","SETATIS SAS","","15/12/2025","16/12/2025","FT. JEAN AZUL OSCURO CAV Y TIENDA CLARO DAMA.pdf","6334-8-Pantalón dotación","Cristian Esguerra","CLARO COLOMBIA","77213397","COS-0011911 (Costeo)",""
"OS-0020423-6334-3-Pantalón dotación",20423,"Creado","Prelavado",3200.0,102,"Pantalón dotación",326400.0,"OP-CLARO COLOMBIA 0006334","SETATIS SAS","","15/12/2025","16/12/2025","FT. JEAN AZUL OSCURO CAV Y TIENDA CLARO HOMBRE.pdf","6334-3-Pantalón dotación","Cristian Esguerra","CLARO COLOMBIA","77213180","COS-0011911 (Costeo)",""
"OS-0020422-6436-3-Chaqueta Rompevientos",20422,"En Proceso","Bordado",1650.0,35,"Chaqueta Rompevientos",57750.0,"OP-NUTRESA 0006436","SEIIBA  SAS","","15/12/2025","17/12/2025","106209 FT. CHAQUETA MANGA RANGLA BLANCO CORRAL TRADICIONAL GRUPO ACO HOMBRE.pdf","6436-3-Chaqueta Rompevientos","Cristian Esguerra","NUTRESA","77210412","COS-0012162 (Costeo)",""
"OS-0020421-6440-2-Chaqueta Sport",20421,"Finalizado","Sublimación|Bordado",9500.0,280,"Chaqueta Sport",3560000.0,"OP-BOLD 0006440","COLOR Y DISEÑO SAS","","15/12/2025","19/12/2025","106158 FT. CHAQUETA CORRESPONSAL BOLD HOMBRE.pdf","6440-2-Chaqueta Sport","Cristian Esguerra","BOLD","77209760","COS-0012172 (Costeo)",""
"OS-0020420-6440-1-Chaqueta Sport",20420,"Finalizado","Sublimación|Bordado",9500.0,200,"Chaqueta Sport",2800000.0,"OP-BOLD 0006440","COLOR Y DISEÑO SAS","","15/12/2025","19/12/2025","206100 FT. CHAQUETA CORRESPONSAL BOLD DAMA.pdf","6440-1-Chaqueta Sport","Cristian Esguerra","BOLD","77208926","COS-0012172 (Costeo)",""
"OS-0020419-6359-6-POLO MANGA CORTA",20419,"En Proceso","Confección",5000.0,72,"POLO MANGA CORTA",360000.0,"OP-MINISO 0006359","COMERCIALIZADORA Y DISTRIBUIDORA HEAR SAS","","15/12/2025","17/12/2025","103088 FT. POLO MANGA CORTA ROJO MINISO HOMBRE (2).pdf","6359-6-POLO MANGA CORTA","Cristian Esguerra","MINISO","77205968","COS-0011960 (Costeo)",""
"OS-0020418-6359-5-POLO MANGA LARGA",20418,"En Proceso","Confección",5000.0,18,"POLO MANGA LARGA",90000.0,"OP-MINISO 0006359","COMERCIALIZADORA Y DISTRIBUIDORA HEAR SAS","","15/12/2025","17/12/2025","103089 FT. POLO MANGA LARGA ROJO MINISO HOMBRE (3).pdf","6359-5-POLO MANGA LARGA","Cristian Esguerra","MINISO","77204981","COS-0011960 (Costeo)",""
"OS-0020417-6348-10-DELANTAL CLASICO",20417,"En Proceso","Confección",3500.0,200,"DELANTAL CLASICO",700000.0,"OP-NUTRESA 0006348","MAUDA  YANETH ALFONSO ROA","","17/12/2025","26/12/2025","109037 FT. DELANTAL LARGO PAPA JOHNS UNISEX.pdf","6348-10-DELANTAL CLASICO","Cristian Esguerra","NUTRESA","77157535","COS-0011902 (Costeo)",""
